ZEROMQ_RAW_RTT_0,86
ZEROMQ_RAW_RTT_1,97
ZEROMQ_RAW_RTT_2,82
ZEROMQ_RAW_RTT_3,84
ZEROMQ_RAW_RTT_4,73
ZEROMQ_RAW_RTT_5,75
ZEROMQ_RAW_RTT_6,75
ZEROMQ_RAW_RTT_7,64
ZEROMQ_RAW_RTT_8,71
ZEROMQ_RAW_RTT_9,60
ZEROMQ_RAW_RTT_10,79
ZEROMQ_RAW_RTT_11,63
ZEROMQ_RAW_RTT_12,82
ZEROMQ_RAW_RTT_13,73
ZEROMQ_RAW_RTT_14,69
ZEROMQ_RAW_RTT_15,71
ZEROMQ_RAW_RTT_16,64
ZEROMQ_RAW_RTT_17,64
ZEROMQ_RAW_RTT_18,61
ZEROMQ_RAW_RTT_19,75
ZEROMQ_RAW_RTT_20,61
ZEROMQ_RAW_RTT_21,70
ZEROMQ_RAW_RTT_22,59
ZEROMQ_RAW_RTT_23,74
ZEROMQ_RAW_RTT_24,74
ZEROMQ_RAW_RTT_25,107
ZEROMQ_RAW_RTT_26,103
ZEROMQ_RAW_RTT_27,70
ZEROMQ_RAW_RTT_28,67
ZEROMQ_RAW_RTT_29,62
ZEROMQ_RAW_RTT_30,55
ZEROMQ_RAW_RTT_31,63
ZEROMQ_RAW_RTT_32,55
ZEROMQ_RAW_RTT_33,59
ZEROMQ_RAW_RTT_34,77
ZEROMQ_RAW_RTT_35,68
ZEROMQ_RAW_RTT_36,63
ZEROMQ_RAW_RTT_37,62
ZEROMQ_RAW_RTT_38,59
ZEROMQ_RAW_RTT_39,87
ZEROMQ_RAW_RTT_40,95
ZEROMQ_RAW_RTT_41,67
ZEROMQ_RAW_RTT_42,74
ZEROMQ_RAW_RTT_43,71
ZEROMQ_RAW_RTT_44,62
ZEROMQ_RAW_RTT_45,63
ZEROMQ_RAW_RTT_46,80
ZEROMQ_RAW_RTT_47,78
ZEROMQ_RAW_RTT_48,61
ZEROMQ_RAW_RTT_49,71
ZEROMQ_RAW_RTT_50,64
ZEROMQ_RAW_RTT_51,66
